query_id,query,source,rank,doc_id,chunk_id,score_vetorial,qrel_score,julgado
38,sistema s e licitação,search log,2,115433,115433_0,0.8635931611061096,,False
38,sistema s e licitação,search log,3,58033,58033_3,0.8617079257965088,,False
38,sistema s e licitação,search log,4,31571,31571_0,0.8615248203277588,,False
38,sistema s e licitação,search log,5,30628,30628_0,0.8606269359588623,,False
38,sistema s e licitação,search log,6,21063,21063_0,0.8602410554885864,3.0,True
38,sistema s e licitação,search log,7,20845,20845_0,0.8599767684936523,,False
38,sistema s e licitação,search log,8,31594,31594_0,0.8591481447219849,,False
38,sistema s e licitação,search log,9,20865,20865_0,0.8589704036712646,,False
38,sistema s e licitação,search log,10,150960,150960_4,0.8589135408401489,,False
39,citação e validade,search log,1,32813,32813_0,0.8582615852355957,3.0,True
39,citação e validade,search log,2,26236,26236_0,0.8568652868270874,3.0,True
39,citação e validade,search log,3,63,63_0,0.8545293807983398,,False
39,citação e validade,search log,4,61709,61709_2,0.852509617805481,,False
39,citação e validade,search log,5,25257,25257_2,0.8504688739776611,,False
39,citação e validade,search log,6,26261,26261_0,0.8484899997711182,,False
39,citação e validade,search log,7,25689,25689_2,0.8472458720207214,,False
39,citação e validade,search log,8,139391,139391_0,0.8466981649398804,,False
39,citação e validade,search log,9,26065,26065_0,0.8453088402748108,,False
39,citação e validade,search log,10,25480,25480_0,0.8451685905456543,,False
40,multa a particulares,search log,1,32484,32484_0,0.8682692050933838,,False
40,multa a particulares,search log,2,131459,131459_5,0.8605004549026489,,False
40,multa a particulares,search log,3,126287,126287_3,0.8588097095489502,,False
40,multa a particulares,search log,4,109147,109147_3,0.8574227094650269,,False
40,multa a particulares,search log,5,19374,19374_3,0.8573986291885376,,False
40,multa a particulares,search log,6,35214,35214_0,0.8572959899902344,,False
40,multa a particulares,search log,7,54956,54956_3,0.8571017980575562,,False
40,multa a particulares,search log,8,34964,34964_0,0.8565475940704346,3.0,True
40,multa a particulares,search log,9,35210,35210_1,0.8563981056213379,,False
40,multa a particulares,search log,10,34766,34766_3,0.8542481660842896,,False
41,licitação e preço de mercado,search log,1,33042,33042_0,0.8744264841079712,,False
41,licitação e preço de mercado,search log,2,18287,18287_0,0.8694030046463013,,False
41,licitação e preço de mercado,search log,3,19405,19405_0,0.8679099082946777,,False
41,licitação e preço de mercado,search log,4,33887,33887_0,0.8653236627578735,,False
41,licitação e preço de mercado,search log,5,22168,22168_0,0.8651419878005981,,False
41,licitação e preço de mercado,search log,6,20980,20980_0,0.8639320135116577,,False
41,licitação e preço de mercado,search log,7,22166,22166_0,0.8638343811035156,,False
41,licitação e preço de mercado,search log,8,21292,21292_0,0.8631916046142578,,False
41,licitação e preço de mercado,search log,9,43499,43499_1,0.8629943132400513,,False
41,licitação e preço de mercado,search log,10,34256,34256_0,0.8628411293029785,,False
42,edital modificação,search log,1,21070,21070_1,0.8585313558578491,,False
42,edital modificação,search log,2,83622,83622_4,0.8571693897247314,,False
42,edital modificação,search log,3,32980,32980_0,0.8551353216171265,,False
42,edital modificação,search log,4,18365,18365_0,0.8527402281761169,,False
42,edital modificação,search log,5,17225,17225_0,0.8496696949005127,,False
42,edital modificação,search log,6,21187,21187_2,0.8488696813583374,,False
42,edital modificação,search log,7,19388,19388_0,0.8478361368179321,,False
42,edital modificação,search log,8,18363,18363_0,0.8476928472518921,,False
42,edital modificação,search log,9,9718,9718_0,0.8469579815864563,,False
42,edital modificação,search log,10,17331,17331_1,0.8465204238891602,,False
43,padronização marca,search log,1,21814,21814_2,0.8569169640541077,3.0,True
43,padronização marca,search log,2,21815,21815_2,0.8519638776779175,,False
43,padronização marca,search log,3,21839,21839_0,0.8490122556686401,2.0,True
43,padronização marca,search log,4,22785,22785_0,0.8452979326248169,3.0,True
43,padronização marca,search log,5,33054,33054_0,0.8422410488128662,,False
43,padronização marca,search log,6,34321,34321_0,0.8390601873397827,3.0,True
43,padronização marca,search log,7,33055,33055_1,0.8366061449050903,2.0,True
43,padronização marca,search log,8,33056,33056_0,0.8334754109382629,3.0,True
43,padronização marca,search log,9,22124,22124_1,0.8304459452629089,3.0,True
43,padronização marca,search log,10,34258,34258_1,0.8276005387306213,2.0,True
44,interesse recíproco,search log,1,27091,27091_2,0.8518010377883911,,False
44,interesse recíproco,search log,2,15067,15067_2,0.8475368022918701,3.0,True
44,interesse recíproco,search log,3,79814,79814_9,0.8475354909896851,,False
44,interesse recíproco,search log,4,39210,39210_6,0.8474711179733276,,False
44,interesse recíproco,search log,5,50525,50525_3,0.8473528623580933,,False
44,interesse recíproco,search log,6,29651,29651_0,0.8455133438110352,,False
44,interesse recíproco,search log,7,81299,81299_2,0.8450680375099182,,False
44,interesse recíproco,search log,8,32316,32316_1,0.8447729349136353,,False
44,interesse recíproco,search log,9,27090,27090_1,0.8440826535224915,1.0,True
44,interesse recíproco,search log,10,27024,27024_1,0.8423788547515869,,False
45,pesquisa de preços,search log,1,117370,117370_4,0.8738072514533997,3.0,True
45,pesquisa de preços,search log,2,139562,139562_3,0.8689923286437988,3.0,True
45,pesquisa de preços,search log,3,22166,22166_0,0.8608124256134033,,False
45,pesquisa de preços,search log,4,35676,35676_1,0.8574254512786865,,False
45,pesquisa de preços,search log,5,15253,15253_3,0.8570613861083984,,False
45,pesquisa de preços,search log,6,151614,151614_2,0.8559165596961975,,False
45,pesquisa de preços,search log,7,18894,18894_0,0.854110598564148,,False
45,pesquisa de preços,search log,8,33046,33046_2,0.853906512260437,,False
45,pesquisa de preços,search log,9,16330,16330_2,0.8523711562156677,,False
45,pesquisa de preços,search log,10,22836,22836_0,0.851993203163147,,False
46,planilha de custos e formação de preços,search log,1,15253,15253_3,0.8692559003829956,,False
46,planilha de custos e formação de preços,search log,2,19430,19430_0,0.8648549318313599,,False
46,planilha de custos e formação de preços,search log,3,29371,29371_0,0.864193320274353,3.0,True
46,planilha de custos e formação de preços,search log,4,34936,34936_0,0.8631495833396912,,False
46,planilha de custos e formação de preços,search log,5,29349,29349_0,0.8621933460235596,3.0,True
46,planilha de custos e formação de preços,search log,6,32965,32965_0,0.8615677952766418,,False
46,planilha de custos e formação de preços,search log,7,33042,33042_0,0.858367383480072,,False
46,planilha de custos e formação de preços,search log,8,33908,33908_0,0.8582772612571716,,False
46,planilha de custos e formação de preços,search log,9,98015,98015_0,0.8578380346298218,,False
46,planilha de custos e formação de preços,search log,10,5709,5709_1,0.856955885887146,,False
47,publicidade e propaganda,search log,1,28888,28888_0,0.8630803823471069,,False
47,publicidade e propaganda,search log,2,33815,33815_0,0.862697958946228,3.0,True
47,publicidade e propaganda,search log,3,29378,29378_0,0.8591958284378052,3.0,True
47,publicidade e propaganda,search log,4,17183,17183_3,0.8535110950469971,,False
47,publicidade e propaganda,search log,5,33791,33791_0,0.8520424365997314,2.0,True
47,publicidade e propaganda,search log,6,31031,31031_0,0.8512753248214722,,False
47,publicidade e propaganda,search log,7,29358,29358_1,0.8506712913513184,,False
47,publicidade e propaganda,search log,8,41172,41172_6,0.8501590490341187,,False
47,publicidade e propaganda,search log,9,28860,28860_0,0.8501142263412476,,False
47,publicidade e propaganda,search log,10,150303,150303_0,0.847557544708252,,False
48,processo seletivo e sistema s,search log,1,19600,19600_0,0.8719363212585449,3.0,True
48,processo seletivo e sistema s,search log,2,20257,20257_0,0.8718459010124207,3.0,True
48,processo seletivo e sistema s,search log,3,19601,19601_0,0.8717910647392273,3.0,True
48,processo seletivo e sistema s,search log,4,113690,113690_0,0.8672140836715698,3.0,True
48,processo seletivo e sistema s,search log,5,19602,19602_0,0.8671913146972656,,False
48,processo seletivo e sistema s,search log,6,15793,15793_1,0.866187572479248,,False
48,processo seletivo e sistema s,search log,7,20260,20260_0,0.8649828433990479,,False
48,processo seletivo e sistema s,search log,8,31722,31722_0,0.864687442779541,,False
48,processo seletivo e sistema s,search log,9,19572,19572_0,0.8600601553916931,3.0,True
48,processo seletivo e sistema s,search log,10,20307,20307_0,0.8597556352615356,,False
49,modalidade de licitação,search log,1,18852,18852_0,0.8842591643333435,2.0,True
49,modalidade de licitação,search log,2,19393,19393_0,0.8740648627281189,,False
49,modalidade de licitação,search log,3,20901,20901_0,0.8736228942871094,,False
49,modalidade de licitação,search log,4,34123,34123_0,0.8733198642730713,,False
49,modalidade de licitação,search log,5,19394,19394_0,0.8698645234107971,,False
49,modalidade de licitação,search log,6,19399,19399_0,0.8688008785247803,,False
49,modalidade de licitação,search log,7,31621,31621_0,0.8676725625991821,,False
49,modalidade de licitação,search log,8,34205,34205_0,0.8667028546333313,,False
49,modalidade de licitação,search log,9,18232,18232_0,0.8665066957473755,,False
49,modalidade de licitação,search log,10,21278,21278_1,0.8662283420562744,,False
50,antecipação de pagamento,search log,1,17818,17818_0,0.8702022433280945,,False
50,antecipação de pagamento,search log,2,71048,71048_0,0.8648214340209961,3.0,True
50,antecipação de pagamento,search log,3,18396,18396_0,0.8638606071472168,,False
50,antecipação de pagamento,search log,4,18953,18953_0,0.8633000254631042,,False
50,antecipação de pagamento,search log,5,31130,31130_0,0.8623925447463989,,False
50,antecipação de pagamento,search log,6,32601,32601_0,0.8611242175102234,3.0,True
50,antecipação de pagamento,search log,7,7109,7109_3,0.861102819442749,,False
50,antecipação de pagamento,search log,8,18075,18075_0,0.8592989444732666,,False
50,antecipação de pagamento,search log,9,17097,17097_0,0.8591398000717163,3.0,True
50,antecipação de pagamento,search log,10,31953,31953_3,0.8590092658996582,,False
51,concessão remunerada de uso de bens públicos modalidade,expression from LLM question,1,18426,18426_0,0.8772301077842712,,False
51,concessão remunerada de uso de bens públicos modalidade,expression from LLM question,2,31281,31281_0,0.8738694190979004,,False
51,concessão remunerada de uso de bens públicos modalidade,expression from LLM question,3,15470,15470_0,0.8734867572784424,,False
51,concessão remunerada de uso de bens públicos modalidade,expression from LLM question,4,31277,31277_0,0.8728114366531372,,False
51,concessão remunerada de uso de bens públicos modalidade,expression from LLM question,5,14270,14270_0,0.8723419904708862,2.0,True
51,concessão remunerada de uso de bens públicos modalidade,expression from LLM question,6,17128,17128_0,0.867966890335083,,False
51,concessão remunerada de uso de bens públicos modalidade,expression from LLM question,7,14862,14862_0,0.864458441734314,3.0,True
51,concessão remunerada de uso de bens públicos modalidade,expression from LLM question,8,40888,40888_0,0.863824188709259,,False
51,concessão remunerada de uso de bens públicos modalidade,expression from LLM question,9,2845,2845_1,0.8637881278991699,3.0,True
51,concessão remunerada de uso de bens públicos modalidade,expression from LLM question,10,17360,17360_0,0.8635309934616089,2.0,True
52,citação válida falecimento,expression from LLM question,1,139391,139391_0,0.8541027903556824,3.0,True
52,citação válida falecimento,expression from LLM question,2,26236,26236_0,0.8457882404327393,,False
52,citação válida falecimento,expression from LLM question,3,24280,24280_1,0.8444163799285889,,False
52,citação válida falecimento,expression from LLM question,4,40940,40940_0,0.8442960977554321,3.0,True
52,citação válida falecimento,expression from LLM question,5,32813,32813_0,0.8426308631896973,,False
52,citação válida falecimento,expression from LLM question,6,46654,46654_4,0.8418260812759399,,False
52,citação válida falecimento,expression from LLM question,7,24244,24244_2,0.8417288064956665,,False
52,citação válida falecimento,expression from LLM question,8,14815,14815_1,0.8413047790527344,,False
52,citação válida falecimento,expression from LLM question,9,25405,25405_1,0.8412882089614868,,False
52,citação válida falecimento,expression from LLM question,10,29837,29837_2,0.841103732585907,,False
53,garantia contratual patrimônio líquido mínimo,expression from LLM question,1,21843,21843_0,0.875482439994812,,False
53,garantia contratual patrimônio líquido mínimo,expression from LLM question,2,48357,48357_0,0.8739719390869141,3.0,True
53,garantia contratual patrimônio líquido mínimo,expression from LLM question,3,22789,22789_0,0.8726775646209717,,False
53,garantia contratual patrimônio líquido mínimo,expression from LLM question,4,33935,33935_0,0.8685704469680786,,False
53,garantia contratual patrimônio líquido mínimo,expression from LLM question,5,26373,26373_0,0.8680477142333984,2.0,True
53,garantia contratual patrimônio líquido mínimo,expression from LLM question,6,22136,22136_1,0.866344153881073,,False
53,garantia contratual patrimônio líquido mínimo,expression from LLM question,7,31524,31524_0,0.8647345304489136,,False
53,garantia contratual patrimônio líquido mínimo,expression from LLM question,8,21801,21801_0,0.8622573018074036,2.0,True
53,garantia contratual patrimônio líquido mínimo,expression from LLM question,9,31662,31662_1,0.8602271676063538,,False
53,garantia contratual patrimônio líquido mínimo,expression from LLM question,10,22212,22212_0,0.8556489944458008,2.0,True
54,garantia de participação patrimônio líquido mínimo,expression from LLM question,1,22789,22789_0,0.880084753036499,,False
